twitter_hashtag_twitter.com,https://twitter.com/6abc/status/914120178312646656,,6:30 AM - 30 Sep 2017,"[u'Retweet:2', u'Retweeted:4', u'Like:4', u'Liked:6']",sonic drive in hack may impact millions of credit cards  ,4,2
twitter_hashtag_twitter.com,https://twitter.com/EruditeRisk/status/914116275072307200,,6:14 AM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",breach at sonic drive in may have impacted millions of credit  debit cards ,1,1
twitter_hashtag_twitter.com,https://twitter.com/xieyuting/status/914111806657957888,,5:56 AM - 30 Sep 2017,[],born   raised in #puertorico and all this time  i didnt even know that i lived in an island  #oceanwater #bigwater #thxmrpres,,
twitter_hashtag_twitter.com,https://twitter.com/23TonyB/status/914110978689830913,,5:53 AM - 30 Sep 2017,[],oil change  thanks to sonic drive in for the breakfast sandwich and coffee   feeling awake at action nissan        ,,
twitter_hashtag_twitter.com,https://twitter.com/ChapaY15/status/914110879096037376,,5:53 AM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:6', u'Like:6', u'Liked:8']",please help my classroom  sonicdrivein  donorschoose   via  donorschoose,6,1
twitter_hashtag_twitter.com,https://twitter.com/xieyuting/status/914106379945816065,,5:35 AM - 30 Sep 2017,[u'Retweet:1'],yall apparently  sonicdrivein is responsible for turning #puertorico into an island by surrounding it in #oceanwater #thxmrpres #ididntknowpic twitter com  rzsrb qhk,,
twitter_hashtag_twitter.com,https://twitter.com/The_POS_Depot/status/914101329680896000,,5:15 AM - 30 Sep 2017,[],micros sonic drive in pos server swipe cards   custom printed gift cards  we sell and support micros pos systems  ,,
twitter_hashtag_twitter.com,https://twitter.com/Marcyitsme/status/914099761602600960,,5:09 AM - 30 Sep 2017,[], realdonaldtrump you ever had  ocean water  from  sonicdrivein  its delicious ,,
twitter_hashtag_twitter.com,https://twitter.com/SBMonitor/status/914080683550588928,,3:53 AM - 30 Sep 2017,[],sonic drive in acknowledges security breach affecting millions of customers   ,,
twitter_hashtag_twitter.com,https://twitter.com/OklahomaJobCity/status/914067306828881921,,3:00 AM - 30 Sep 2017,[],supply chain coordinator   sonic drive in   corporate   oklahoma city  ok  oklahoma city,,
twitter_hashtag_twitter.com,https://twitter.com/Hacker_Combat/status/914065974327877632,,2:54 AM - 30 Sep 2017,"[u'Retweet:2', u'Retweeted:2']",sonic drive in suffers massive #databreach impacting millions of customers  #fighton,,2
twitter_hashtag_twitter.com,https://twitter.com/ehackingss/status/914055586546929664,,2:13 AM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1']",sonic drive in investigating credit card #hack  unclear if watertown restaurant affected  #hack #infosec #ehackings,,1
twitter_hashtag_twitter.com,https://twitter.com/nwcoastlife/status/914047488767561728,,1:41 AM - 30 Sep 2017,[],as a general rule  not real big on fast food  but their double cheeseburger reminded me of a larger and less greasy dicks deluxe ,,
