SEASONAL,SALES TYPE,BUSINESS_DATE,STORE_ID,YEAR,MONTH,DAYOFWEEK,DAY_PART,TICKET_NUM,SALES_AMOUNT,HOP_OUT_TIME,AVE_SALE_PER_ORDER,AVE_SALE_PER_SERVICE_MINUTE
Cold Season,Drive Through Window,2015-11-15 00:00:00,4818,2015,11,07-Sunday,05-Late Night Snack,36,278.84999999999997,2.6636111111111123,7.745833333333333,2.908019605798309
Cold Season,Drive Through Window,2015-11-16 00:00:00,4818,2015,11,01-Monday,01-Breakfast,77,387.7799999999999,1.992987012987013,5.036103896103895,2.5269125505017587
Cold Season,Drive Through Window,2015-11-16 00:00:00,4818,2015,11,01-Monday,02-Lunch,97,701.8200000000002,2.197525773195877,7.2352577319587645,3.292456370801276
Cold Season,Drive Through Window,2015-11-16 00:00:00,4818,2015,11,01-Monday,03-Snack,44,287.03999999999996,2.273863636363636,6.523636363636363,2.8689655172413793
Cold Season,Drive Through Window,2015-11-16 00:00:00,4818,2015,11,01-Monday,04-Dinner,68,650.3000000000001,3.090147058823529,9.563235294117648,3.0947508685099705
Cold Season,Drive Through Window,2015-11-16 00:00:00,4818,2015,11,01-Monday,05-Late Night Snack,16,167.73000000000002,3.47125,10.483125000000001,3.019985595966871
Cold Season,Drive Through Window,2015-11-17 00:00:00,4818,2015,11,02-Tuesday,01-Breakfast,27,161.80999999999997,3.21962962962963,5.992962962962962,1.861382721730127
Cold Season,Drive Through Window,2015-11-17 00:00:00,4818,2015,11,02-Tuesday,02-Lunch,75,539.7800000000001,3.676133333333334,7.197066666666668,1.9577817271771065
Cold Season,Drive Through Window,2015-11-17 00:00:00,4818,2015,11,02-Tuesday,03-Snack,41,223.64000000000001,2.876097560975609,5.454634146341464,1.8965400271370425
Cold Season,Drive Through Window,2015-11-17 00:00:00,4818,2015,11,02-Tuesday,04-Dinner,53,483.7299999999999,2.8983018867924524,9.12698113207547,3.14907883601328
Cold Season,Drive Through Window,2015-11-17 00:00:00,4818,2015,11,02-Tuesday,05-Late Night Snack,26,237.5,3.1523076923076916,9.134615384615385,2.8977550024402157
Cold Season,Drive Through Window,2015-11-18 00:00:00,4818,2015,11,03-Wednesday,01-Breakfast,74,362.92,2.4012162162162154,4.904324324324325,2.042433451516687
Cold Season,Drive Through Window,2015-11-18 00:00:00,4818,2015,11,03-Wednesday,02-Lunch,95,720.9100000000004,2.7309473684210515,7.588526315789478,2.7787156953438203
Cold Season,Drive Through Window,2015-11-18 00:00:00,4818,2015,11,03-Wednesday,03-Snack,63,401.97999999999996,2.924285714285715,6.38063492063492,2.1819464799435484
Cold Season,Drive Through Window,2015-11-18 00:00:00,4818,2015,11,03-Wednesday,04-Dinner,84,756.5699999999999,3.0929761904761905,9.006785714285714,2.9120126246102918
Cold Season,Drive Through Window,2015-11-18 00:00:00,4818,2015,11,03-Wednesday,05-Late Night Snack,43,393.8499999999999,3.8667441860465113,9.159302325581393,2.3687375954772354
Cold Season,Drive Through Window,2015-11-19 00:00:00,4818,2015,11,04-Thursday,01-Breakfast,101,542.9100000000001,2.8505940594059402,5.375346534653466,1.885693445868501
Cold Season,Drive Through Window,2015-11-19 00:00:00,4818,2015,11,04-Thursday,02-Lunch,119,873.5200000000002,2.5998319327731094,7.340504201680674,2.8234533583295627
Cold Season,Drive Through Window,2015-11-19 00:00:00,4818,2015,11,04-Thursday,03-Snack,47,253.32999999999998,2.6246808510638298,5.39,2.053583009079118
Cold Season,Drive Through Window,2015-11-19 00:00:00,4818,2015,11,04-Thursday,04-Dinner,87,777.99,3.1898850574712663,8.942413793103448,2.803365523205533
Cold Season,Drive Through Window,2015-11-19 00:00:00,4818,2015,11,04-Thursday,05-Late Night Snack,39,311.85999999999996,2.844871794871795,7.996410256410256,2.8108156827399724
Cold Season,Drive Through Window,2015-11-20 00:00:00,4818,2015,11,05-Friday,01-Breakfast,109,579.1900000000002,2.436330275229358,5.3136697247706435,2.1810137068835673
Cold Season,Drive Through Window,2015-11-20 00:00:00,4818,2015,11,05-Friday,02-Lunch,114,777.8800000000007,2.3744736842105256,6.823508771929831,2.8736931545310167
Cold Season,Drive Through Window,2015-11-20 00:00:00,4818,2015,11,05-Friday,03-Snack,54,350.6,2.691851851851853,6.492592592592593,2.4119427627958165
Cold Season,Drive Through Window,2015-11-20 00:00:00,4818,2015,11,05-Friday,04-Dinner,70,754.44,3.043714285714286,10.777714285714287,3.5409743734159393
Cold Season,Drive Through Window,2015-11-20 00:00:00,4818,2015,11,05-Friday,05-Late Night Snack,33,335.81,2.816060606060606,10.176060606060606,3.6135801140643498
Cold Season,Drive Through Window,2015-11-21 00:00:00,4818,2015,11,06-Saturday,01-Breakfast,55,388.87,4.200363636363638,7.070363636363637,1.6832741753960692
Cold Season,Drive Through Window,2015-11-21 00:00:00,4818,2015,11,06-Saturday,02-Lunch,113,861.3700000000005,3.5324778761061952,7.622743362831862,2.1579026479945895
Cold Season,Drive Through Window,2015-11-21 00:00:00,4818,2015,11,06-Saturday,03-Snack,63,532.0500000000001,2.755555555555556,8.445238095238096,3.0648041474654377
Cold Season,Drive Through Window,2015-11-21 00:00:00,4818,2015,11,06-Saturday,04-Dinner,87,780.2400000000002,2.651379310344827,8.968275862068968,3.3824944726232293
Cold Season,Drive Through Window,2015-11-21 00:00:00,4818,2015,11,06-Saturday,05-Late Night Snack,50,459.40000000000003,2.8547999999999996,9.188,3.218439120078465
Cold Season,Drive Through Window,2015-11-22 00:00:00,4818,2015,11,07-Sunday,01-Breakfast,53,331.71000000000015,1.9166037735849053,6.258679245283021,3.2655050206733627
Cold Season,Drive Through Window,2015-11-22 00:00:00,4818,2015,11,07-Sunday,02-Lunch,121,996.3300000000003,2.8045454545454533,8.234132231404962,2.9359952851038775
Cold Season,Drive Through Window,2015-11-22 00:00:00,4818,2015,11,07-Sunday,03-Snack,60,376.45999999999987,3.104666666666667,6.274333333333331,2.020936225037577
Cold Season,Drive Through Window,2015-11-22 00:00:00,4818,2015,11,07-Sunday,04-Dinner,88,746.4800000000001,3.7718181818181815,8.482727272727274,2.248975656784768
Cold Season,Drive Through Window,2015-11-22 00:00:00,4818,2015,11,07-Sunday,05-Late Night Snack,27,291.8,3.1411111111111105,10.807407407407409,3.4406320009432863
Cold Season,Drive Through Window,2015-11-23 00:00:00,4818,2015,11,01-Monday,01-Breakfast,89,435.26999999999987,2.11752808988764,4.890674157303369,2.3096147723654883
Cold Season,Drive Through Window,2015-11-23 00:00:00,4818,2015,11,01-Monday,02-Lunch,130,1030.8499999999995,2.761076923076925,7.9296153846153805,2.871928456009357
Cold Season,Drive Through Window,2015-11-23 00:00:00,4818,2015,11,01-Monday,03-Snack,50,333.4099999999999,2.7117999999999993,6.668199999999998,2.458957150232318
Cold Season,Drive Through Window,2015-11-23 00:00:00,4818,2015,11,01-Monday,04-Dinner,72,656.9300000000001,3.6637499999999994,9.124027777777778,2.4903521740778656
Cold Season,Drive Through Window,2015-11-23 00:00:00,4818,2015,11,01-Monday,05-Late Night Snack,36,319.25999999999993,3.158611111111112,8.868333333333332,2.807668630727288
Cold Season,Drive Through Window,2015-11-24 00:00:00,4818,2015,11,02-Tuesday,01-Breakfast,91,471.0300000000001,2.384615384615385,5.176153846153847,2.1706451612903224
Cold Season,Drive Through Window,2015-11-24 00:00:00,4818,2015,11,02-Tuesday,02-Lunch,129,998.0299999999996,4.220620155038759,7.736666666666664,1.833063953274804
Cold Season,Drive Through Window,2015-11-24 00:00:00,4818,2015,11,02-Tuesday,03-Snack,62,398.5899999999999,3.3408064516129046,6.4288709677419345,1.9243470284362467
Cold Season,Drive Through Window,2015-11-24 00:00:00,4818,2015,11,02-Tuesday,04-Dinner,108,892.3699999999999,2.4665740740740736,8.262685185185184,3.3498629828447015
Cold Season,Drive Through Window,2015-11-24 00:00:00,4818,2015,11,02-Tuesday,05-Late Night Snack,36,281.67,2.7286111111111118,7.824166666666667,2.8674539346431835
Cold Season,Drive Through Window,2015-11-25 00:00:00,4818,2015,11,03-Wednesday,01-Breakfast,83,506.71999999999986,3.763855421686746,6.105060240963854,1.6220230473751602
Cold Season,Drive Through Window,2015-11-25 00:00:00,4818,2015,11,03-Wednesday,02-Lunch,98,847.0400000000001,2.9474489795918357,8.64326530612245,2.932456292193181
Cold Season,Drive Through Window,2015-11-25 00:00:00,4818,2015,11,03-Wednesday,03-Snack,41,344.24999999999994,2.636585365853659,8.396341463414632,3.1845513413506
Cold Season,Drive Through Window,2015-11-25 00:00:00,4818,2015,11,03-Wednesday,04-Dinner,92,893.65,3.334891304347824,9.71358695652174,2.9127147094292902
Cold Season,Drive Through Window,2015-11-25 00:00:00,4818,2015,11,03-Wednesday,05-Late Night Snack,49,520.49,3.4565306122448973,10.622244897959185,3.0730944086910323
Cold Season,Drive Through Window,2015-11-27 00:00:00,4818,2015,11,05-Friday,01-Breakfast,52,323.79999999999995,2.695576923076923,6.226923076923076,2.310052079617607
Cold Season,Drive Through Window,2015-11-27 00:00:00,4818,2015,11,05-Friday,02-Lunch,80,568.5900000000003,2.593875,7.107375000000003,2.740060719965304
Cold Season,Drive Through Window,2015-11-27 00:00:00,4818,2015,11,05-Friday,03-Snack,47,382.95000000000005,2.786170212765958,8.147872340425533,2.924398625429553
Cold Season,Drive Through Window,2015-11-27 00:00:00,4818,2015,11,05-Friday,04-Dinner,74,765.1199999999999,3.5525675675675683,10.339459459459459,2.9104188063448584
Cold Season,Drive Through Window,2015-11-27 00:00:00,4818,2015,11,05-Friday,05-Late Night Snack,37,412.6400000000001,3.5405405405405412,11.152432432432436,3.1499236641221375
Cold Season,Drive Through Window,2015-11-28 00:00:00,4818,2015,11,06-Saturday,01-Breakfast,56,371.18,2.4705357142857136,6.628214285714286,2.6829056740151795
Cold Season,Drive Through Window,2015-11-28 00:00:00,4818,2015,11,06-Saturday,02-Lunch,100,803.49,2.2414000000000005,8.0349,3.584768448291246
Cold Season,Drive Through Window,2015-11-28 00:00:00,4818,2015,11,06-Saturday,03-Snack,57,511.5599999999999,2.6721052631578948,8.974736842105262,3.3586763836911557
Cold Season,Drive Through Window,2015-11-28 00:00:00,4818,2015,11,06-Saturday,04-Dinner,81,742.3600000000001,2.542469135802469,9.16493827160494,3.6047392444401294
Cold Season,Drive Through Window,2015-11-28 00:00:00,4818,2015,11,06-Saturday,05-Late Night Snack,43,400.74,2.6551162790697673,9.31953488372093,3.5100289042655692
Cold Season,Drive Through Window,2015-11-29 00:00:00,4818,2015,11,07-Sunday,01-Breakfast,56,327.53999999999996,2.020714285714285,5.848928571428571,2.8944856839872752
Cold Season,Drive Through Window,2015-11-29 00:00:00,4818,2015,11,07-Sunday,02-Lunch,92,775.5100000000002,3.381956521739129,8.429456521739132,2.492479269782093
Cold Season,Drive Through Window,2015-11-29 00:00:00,4818,2015,11,07-Sunday,03-Snack,42,289.39,2.293571428571429,6.890238095238095,3.00415239281636
Cold Season,Drive Through Window,2015-11-29 00:00:00,4818,2015,11,07-Sunday,04-Dinner,53,525.1599999999999,3.4152830188679237,9.908679245283016,2.9012761725871496
Cold Season,Drive Through Window,2015-11-29 00:00:00,4818,2015,11,07-Sunday,05-Late Night Snack,25,223.74999999999994,2.7664000000000004,8.949999999999998,3.235251590514747
Cold Season,Drive Through Window,2015-11-30 00:00:00,4818,2015,11,01-Monday,01-Breakfast,64,356.96999999999986,2.1189062499999998,5.577656249999998,2.632327999410072
